L,dn/dL
0.011789819351747203,3.5309275931008175
0.011803402058496169,3.523607376763734
0.01181700041348512,3.516302325187594
0.011830614434741942,3.5090124069671136
0.011844244140315275,3.5017375907620414
0.011857889548274577,3.4944778452970136
0.0118715506767101,3.4872331393614298
0.011885227543732946,3.480003441809316
0.011898920167475083,3.472788721559192
0.011912628566089368,3.4655889475939294
0.011926352757749569,3.4584040889606333
0.011940092760650394,3.4512341147704935
0.011953848593007509,3.4440789941986654
0.011967620273057575,3.436938696484124
0.011981407819058255,3.4298131909295457
0.011995211249288243,3.422702446901169
0.012009030582047301,3.415606433828658
0.012022865835656265,3.4085251212049874
0.012036717028457085,3.401458478586289
0.012050584178812827,3.3944064755917482
0.012064467305107742,3.387369081903435
0.012078366425747234,3.3803462672662175
0.012092281559157921,3.373338001487604
0.012106212723787651,3.3663442544376188
0.01212015993810552,3.359364996048678
0.01213412322060191,3.352400196315452
0.012148102589788492,3.3454498252947507
0.012162098064198282,3.338513853105371
0.012176109662385635,3.331592249927994
0.012190137402926283,3.324684986005045
0.01220418130441736,3.317792031640562
0.012218241385477427,3.310913357200077
0.01223231766474649,3.304048933110482
0.012246410160886036,3.297198729859905
0.01226051889257904,3.2903627179975845
0.012274643878530023,3.2835408681337324
0.012288785137465032,3.2767331509394277
0.0123029426881317,3.2699395371464735
0.012317116549299255,3.2631599975472754
0.012331306739758548,3.256394502994722
0.012345513278322081,3.24964302440205
0.012359736183824025,3.242905532742731
0.01237397547512025,3.236181999050335
0.012388231171088358,3.229472394418409
0.012402503290627693,3.22277669000036
0.012416791852659365,3.216094857009327
0.012431096876126296,3.20942686671805
0.01244541837999322,3.20277269045876
0.01245975638324673,3.1961322996230437
0.012474110904895277,3.1895056656617307
0.012488481963969235,3.1828927600847563
0.012502869579520884,3.1762935544610604
0.012517273770624457,3.169708020418446
0.012531694556376167,3.1631361296434672
0.012546131955894222,3.1565778538813043
0.012560585988318855,3.150033164935646
0.012575056672812349,3.143502034668565
0.012589544028559076,3.136984435000392
0.012604048074765499,3.1304803379096073
0.012618568830660204,3.1239897154327125
0.012633106315493938,3.1175125396641112
0.012647660548539622,3.1110487827559896
0.012662231549092384,3.104598416918196
0.012676819336469579,3.098161414418125
0.012691423930010808,3.0917377475805967
0.01270604534907798,3.0853273887877273
0.01272068361305528,3.0789303104788326
0.012735338741349243,3.0725464851502893
0.012750010753388752,3.066175885355426
0.01276469966862508,3.0598184837044053
0.012779405506531906,3.0534742528641035
0.012794128286605342,3.047143165557994
0.012808868028363962,3.0408251945660343
0.012823624751348836,3.034520312724536
0.012838398475123539,3.028228492926065
0.012853189219274178,3.021949708119317
0.012867997003409437,3.0156839313089976
0.01288282184716058,3.009431135555714
0.012897663770181497,3.003191293975854
0.012912522792148707,2.9969643797414744
0.01292739893276142,2.9907503660801757
0.012942292211741523,2.984549226275004
0.012957202648833627,2.9783609336643218
0.012972130263805092,2.972185461641702
0.012987075076446053,2.9660227836558057
0.013002037106569444,2.959872873210279
0.013017016374011012,2.95373570386363
0.013032012898629387,2.947611249229112
0.013047026700306049,2.941499482974624
0.013062057798945394,2.935400378822589
0.013077106214474749,2.9293139105498387
0.013092171966844394,2.923240051987505
0.013107255076027599,2.917178777020908
0.013122355562020642,2.9111300595894423
0.013137473444842831,2.9050938736864658
0.01315260874453656,2.8990701933591816
0.01316776148116729,2.893058992708537
0.013182931674823609,2.887060245889109
0.013198119345617244,2.8810739271089907
0.013213324513683096,2.8751000106296773
0.013228547199179264,2.8691384707659644
0.013243787422287065,2.86318928188583
0.013259045203211063,2.8572524184103334
0.01327432056217912,2.851327854813489
0.01328961351944238,2.845415565622174
0.013304924095275327,2.8395155254160103
0.0133202523099758,2.8336277088272572
0.013335598183865021,2.8277520905407023
0.01335096173728763,2.821888645293551
0.013366342990611691,2.8160373478753233
0.01338174196422876,2.8101981731277332
0.013397158678553862,2.804371095944598
0.013412593154025548,2.7985560912717165
0.013428045411105916,2.7927531341067695
0.01344351547028064,2.7869621994992064
0.013459003352058994,2.781183262550143
0.013474509076973869,2.7754162984122535
0.013490032665581839,2.7696612822896554
0.013505574138463134,2.7639181894378186
0.013521133516221705,2.758186995163446
0.013536710819485239,2.7524676748243757
0.013552306068905185,2.7467602038294676
0.013567919285156788,2.741064557638504
0.013583550488939103,2.7353807117620836
0.01359919970097505,2.7297086417615097
0.01361486694201141,2.7240483232486916
0.013630552232818866,2.718399731886041
0.01364625559419203,2.7127628433863635
0.013661977046949478,2.707137633512754
0.013677716611933764,2.7015240780784957
0.013693474310011453,2.6959221529469546
0.013709250162073156,2.6903318340314732
0.013725044189033541,2.6847530972952742
0.013740856411831391,2.679185918751345
0.013756686851429592,2.6736302744623517
0.013772535528815188,2.668086140540518
0.013788402464999404,2.6625534931475383
0.013804287681017666,2.657032308494464
0.013820191197929639,2.651522562841607
0.013836113036819241,2.64602423249844
0.0138520532187947,2.6405372938234826
0.013868011764988544,2.6350617232242146
0.013883988696557655,2.6295974971569662
0.013899984034683285,2.624144592126821
0.01391599780057109,2.618702984687511
0.013932030015451157,2.6132726514413167
0.013948080700578028,2.6078535690389733
0.013964149877230745,2.6024457141795545
0.01398023756671285,2.5970490636103922
0.013996343790352432,2.5916635941269632
0.014012468569502156,2.586289282572794
0.01402861192553928,2.5809261058393598
0.014044773879865696,2.575574040865989
0.014060954453907943,2.5702330646397575
0.014077153669117265,2.5649031541953944
0.0140933715469696,2.559584286615184
0.014109608108965634,2.554276439028866
0.014125863376630826,2.5489795886135336
0.014142137371515429,2.5436937125935444
0.014158430115194525,2.538418788240413
0.014174741629268055,2.533154792872718
0.014191071935360842,2.527901703856006
0.014207421055122614,2.522659498602692
0.014223789010228069,2.5174281545719572
0.014240175822376844,2.512207649269665
0.01425658151329359,2.5069979602482553
0.014273006104727986,2.5017990651066464
0.014289449618454766,2.496610941490145
0.01430591207627375,2.491433567090347
0.014322393500009866,2.4862669196450433
0.01433889391151321,2.481110976938116
0.014355413332659026,2.475965716799459
0.014371951785347769,2.4708311171048676
0.014388509291505123,2.4657071557759527
0.014405085873082034,2.4605938107800394
0.014421681552054734,2.455491060130079
0.01443829635042477,2.4503988818845492
0.014454930290219057,2.4453172541473585
0.01447158339348986,2.440246155067761
0.014488255682314866,2.4351855628402546
0.014504947178797188,2.4301354557044883
0.01452165790506541,2.4250958119451718
0.014538387883273605,2.4200666098919803
0.014555137135601364,2.4150478279194627
0.014571905684253856,2.41003944444694
0.014588693551461801,2.4050414379384297
0.014605500759481546,2.4000537869025393
0.014622327330595073,2.3950764698923788
0.01463917328711004,2.3901094655054664
0.014656038651359801,2.385152752383642
0.01467292344570344,2.380206309212968
0.014689827692525803,2.375270114723644
0.014706751414237515,2.370344147689912
0.01472369463327504,2.3654283869299624
0.014740657372100674,2.360522811305853
0.014757639653202592,2.355627399723407
0.014774641499094882,2.35074213113213
0.014791662932317567,2.3458669845251148
0.01480870397543664,2.341001938938953
0.014825764651044083,2.336146973453649
0.014842844981757926,2.3313020671925195
0.014859944990222236,2.326467199322114
0.014877064699107176,2.321642349052122
0.014894204131109024,2.3168274956352843
0.01491136330895021,2.3120226183673003
0.014928542255379335,2.3072276965867444
0.01494574099317121,2.302442709674974
0.014962959545126896,2.297667637056037
0.01498019793407371,2.292902458196593
0.014997456182865267,2.288147152605819
0.015014734314381517,2.2834016998353213
0.015032032351528765,2.2786660794790508
0.015049350317239708,2.27394027117321
0.015066688234473454,2.269224254596172
0.015084046126215587,2.264518009468384
0.015101424015478147,2.2598215155522934
0.015118821925299694,2.2551347526522503
0.015136239878745327,2.2504577006144224
0.015153677898906724,2.245790339326712
0.01517113600890216,2.241132648718667
0.015188614231876547,2.236484608761396
0.01520611259100146,2.23184619946748
0.015223631109475165,2.2272174008908907
0.015241169810522674,2.222598193126896
0.015258728717395732,2.2179885563119863
0.015276307853372882,2.2133884706237827
0.015293907241759483,2.2087979162809512
0.015311526905887747,2.2042168735431202
0.015329166869116763,2.199645322710793
0.015346827154832524,2.1950832441252683
0.015364507786447991,2.1905306181685447
0.015382208787403073,2.1859874252632516
0.01539993018116469,2.1814536458725544
0.015417671991226801,2.1769292605000734
0.015435434241110428,2.1724142496898016
0.015453216954363694,2.1679085940260165
0.015471020154561843,2.1634122741332056
0.015488843865307302,2.158925270675969
0.015506688110229663,2.1544475643589514
0.015524552912985753,2.149979135926752
0.015542438297259655,2.1455199661638398
0.015560344286762732,2.141070035894475
0.015578270905233668,2.136629325982625
0.015596218176438487,2.1321978173318845
0.015614186124170617,2.1277754908853854
0.015632174772250873,2.123362327625726
0.01565018414452752,2.1189583085748844
0.015668214264876305,2.1145634147941332
0.01568626515720047,2.1101776273839645
0.015704336845430808,2.1058009274840037
0.01572242935352567,2.1014332962729343
0.015740542705471015,2.09707471496841
0.01575867692528043,2.092725164826977
0.015776832036995186,2.0883846271439963
0.01579500806468423,2.0840530832535578
0.015813205032444246,2.0797305145284057
0.015831422964399676,2.0754169023798563
0.01584966188470276,2.0711122282577157
0.01586792181753356,2.0668164736502046
0.015886202787099988,2.062529620083874
0.015904504817637867,2.0582516491235285
0.015922827933410922,2.0539825423721476
0.015941172158710836,2.049722281470806
0.01595953751785728,2.045470848098593
0.015977924035197943,2.0412282239725372
0.015996331735108556,2.0369943908475268
0.01601476064199294,2.0327693305162278
0.016033210780283042,2.028553024809009
0.01605168217443894,2.0243454555938647
0.01607017484894889,2.0201466047763343
0.016088688828329374,2.0159564542994266
0.016107224137125106,2.0117749861435428
0.016125780799909086,2.0076021823263948
0.016144358841282614,2.003438024902933
0.01616295828587535,1.9992824959652635
0.016181579158345314,1.9951355776425796
0.01620022148337894,1.9909972521010761
0.01621888528569109,1.9868675015438793
0.016237570590025122,1.9827463082109669
0.016256277421152883,1.978633654379092
0.01627500580387476,1.9745295223617099
0.016293755763019724,1.9704338945088957
0.016312527323445323,1.9663467532072798
0.01633132051003779,1.9622680808799546
0.016350135347711982,1.958197859986418
0.016368971861411487,1.9541360730224873
0.016387830076108615,1.950082702520225
0.016406710016804455,1.946037731047866
0.016425611708528895,1.9420011412097407
0.016444535176340654,1.9379729156462038
0.016463480445327337,1.9339530370335518
0.01648244754060544,1.9299414880839585
0.01650143648732039,1.9259382515453956
0.016520447310646596,1.921943310201556
0.01653948003578746,1.9179566468717872
0.016558534687975423,1.9139782444110105
0.01657761129247199,1.9100080857096515
0.016596709874567787,1.9060461536935622
0.01661583045958256,1.9020924313239533
0.016634973072865232,1.8981469015973176
0.01665413773979392,1.8942095475453584
0.016673324485775992,1.890280352234914
0.01669253333624808,1.8863592987678883
0.01671176431667611,1.8824463702811782
0.01673101745255538,1.8785415499465932
0.01675029276941053,1.874644820970795
0.016769590292795608,1.8707561665952204
0.016788910048294116,1.8668755700960056
0.016808252061519022,1.8630030147839185
0.0168276163581128,1.859138484004288
0.01684700296374747,1.8552819611369278
0.016866411904124627,1.8514334295960688
0.016885843204975468,1.8475928728302877
0.01690529689206086,1.84376027432243
0.01692477299117132,1.8399356175895496
0.01694427152812709,1.8361188861828293
0.016963792528778155,1.8323100636875163
0.016983336019004282,1.8285091337228434
0.017002902024715053,1.824716079941969
0.0170224905718499,1.8209308860318973
0.017042101686378146,1.8171535357134136
0.017061735394299022,1.8133840127410141
0.017081391721641716,1.8096223009028358
0.017101070694465408,1.8058683840205845
0.01712077233885929,1.8021222459494677
0.01714049668094262,1.7983838705781252
0.017160243746864732,1.7946532418285615
0.01718001356280512,1.7909303436560657
0.017199806154973397,1.7872151600491633
0.0172196215496094,1.7835076750295253
0.017239459772983183,1.7798078726519184
0.017259320851395067,1.776115737004121
0.017279204811175675,1.772431252206865
0.01729911167868596,1.7687544024137636
0.01731904148031726,1.7650851718112428
0.017338994242491298,1.7614235446184754
0.017358969991660252,1.7577695050873114
0.017378968754306758,1.7541230375022148
0.01739899055694398,1.7504841261801873
0.017419035426115614,1.7468527554707098
0.017439103388395945,1.7432289097556701
0.017459194470389867,1.7396125734492973
0.017479308698732914,1.7360037309980965
0.017499446100091347,1.7324023668807744
0.0175196067011621,1.728808465608186
0.017539790528672897,1.7252220117232542
0.01755999760938223,1.7216429898009151
0.017580227970079437,1.7180713844480429
0.017600481637584712,1.7145071803033867
0.017620758638749137,1.7109503620375086
0.017641059000454762,1.7074009143527071
0.01766138274961457,1.7038588219829662
0.01768172991317257,1.7003240696938784
0.017702100518103798,1.6967966422825835
0.017722494591414385,1.6932765245777017
0.017742912160141563,1.6897637014392706
0.017763353251353704,1.6862581577586802
0.017783817892150396,1.6827598784586018
0.01780430610966242,1.6792688484929332
0.017824817931051822,1.6757850528467277
0.01784535338351194,1.6723084765361294
0.01786591249426744,1.6688391046083118
0.01788649529057435,1.6653769221414125
0.0179071017997201,1.6619219142444681
0.017927732049023582,1.6584740660573472
0.017948386065835105,1.655033362750699
0.017969063877536547,1.6515997895258698
0.017989765511541297,1.6481733316148586
0.018010490995294337,1.6447539742802417
0.018031240356272266,1.6413417028151138
0.018052013621983325,1.637936502543026
0.01807281081996749,1.6345383588179139
0.0180936319777964,1.6311472570240542
0.01811447712307351,1.6277631825759762
0.01813534628343406,1.624386120918419
0.018156239486545128,1.621016057526261
0.018177156760105655,1.61765297790446
0.018198098131846512,1.6142968675879874
0.018219063629530508,1.6109477121417686
0.018240053280952424,1.6076054971606242
0.018261067113939097,1.6042702082691975
0.018282105156349395,1.600941831121906
0.018303167436074286,1.5976203514028706
0.018324253981036872,1.5943057548258583
0.01834536481919243,1.5909980271342195
0.018366499978528433,1.5876971541008258
0.018387659487064594,1.5844031215280123
0.01840884337285294,1.5811159152475096
0.018430051663977775,1.5778355211203914
0.01845128438855578,1.5745619250370086
0.01847254157473602,1.571295112916931
0.0184938232507,1.5680350707088835
0.018515129444661674,1.5647817843906897
0.01853646018486751,1.5615352399692113
0.018557815499596546,1.5582954234802804
0.018579195417160334,1.5550623209886556
0.01860059996590311,1.5518359185879425
0.018622029174201728,1.548616202400549
0.018643483070465743,1.5454031585776191
0.018664961683137436,1.5421967732989752
0.018686465040691855,1.5389970327730593
0.01870799317163688,1.535803923236866
0.01872954610451318,1.532617430955901
0.018751123867894355,1.5294375422241013
0.0187727264903869,1.5262642433637907
0.018794354000630276,1.5230975207256159
0.01881600642729693,1.5199373606884874
0.018837683799092345,1.516783749659523
0.01885938614475508,1.5136366740739875
0.018881113493056784,1.5104961203952374
0.01890286587280229,1.5073620751146557
0.018924643312829583,1.5042345247516038
0.01894644584200988,1.5011134558533563
0.018968273489247667,1.4979988549950456
0.01899012628348072,1.4948907087796046
0.019012004253680166,1.491789003837707
0.019033907428850482,1.4886937268277152
0.0190558358380296,1.4856048644356141
0.019077789510288882,1.4825224033749622
0.019099768474733176,1.4794463303868308
0.01912177276050088,1.476376632239747
0.019143802396763943,1.473313295729639
0.019165857412727937,1.4702563076797757
0.01918793783763206,1.4672056549407153
0.019210043700749243,1.4641613243902387
0.019232175031386068,1.46112330293331
0.019254331858882954,1.458091577502002
0.019276514212614074,1.455066135055453
0.01929872212198746,1.4520469625798034
0.01932095561644502,1.4490340470881455
0.019343214725462576,1.4460273756204634
0.01936549947854994,1.443026935243574
0.019387809905250863,1.440032713051087
0.01941014603514319,1.437044696163327
0.01943250789783881,1.434062871727296
0.019454895522983736,1.4310872269166104
0.019477308940258127,1.4281177489314478
0.01949974817937635,1.4251544249984909
0.019522213270086998,1.4221972423708737
0.019544704242172924,1.419246188328127
0.01956722112545132,1.4163012501761212
0.01958976394977371,1.4133624152470134
0.019612332745026013,1.4104296708991961
0.01963492754112858,1.4075030045172374
0.019657548368036227,1.4045824035118317
0.019680195255738293,1.4016678553197395
0.01970286823425864,1.3987593474037425
0.019725567333655762,1.395856867252578
0.01974829258402275,1.392960402380896
0.01977104401548737,1.3900699403292016
0.019793821658212103,1.3871854686637979
0.019816625542394176,1.3843069749767374
0.019839455698265607,1.3814344468857673
0.01986231215609323,1.378567872034276
0.019885194946178793,1.375707238091236
0.01990810409885888,1.3728525327511638
0.0199310396445051,1.370003743734048
0.019954001613524005,1.3671608587853128
0.01997699003635719,1.3643238656757577
0.02000000494348133,1.361492752201506
0.02002304636540819,1.3586675061839544
0.020046114332684724,1.3558481154697142
0.020069208875893023,1.3530345679305726
0.02009233002565047,1.350226851463423
0.02011547781260968,1.3474249539902272
0.0201386522674586,1.3446288634579564
0.020161853420920528,1.3418385678385423
0.02018508130375415,1.3390540551288244
0.020208335946753603,1.3362753133504968
0.020231617380748478,1.3335023305500613
0.02025492563660392,1.3307350947987686
0.0202782607452206,1.3279735941925757
0.020301622737534806,1.325217816852088
0.020325011644518456,1.322467750922513
0.020348427497179158,1.3197233845736047
0.020371870326560237,1.3169847059996185
0.020395340163740776,1.3142517034192553
0.020418837039835696,1.3115243650756105
0.020442360985995726,1.3088026792361303
0.020465912033407502,1.3060866341925537
0.020489490213293583,1.3033762182608666
0.0205130955569125,1.3006714197812503
0.020536728095558798,1.2979722271180312
0.02056038786056306,1.2952786286596323
0.02058407488329202,1.2925906128185163
0.020607789195148454,1.2899081680311506
0.020631530827571406,1.2872312827579409
0.020655299812036093,1.284559945483193
0.020679096180054,1.2818941447150587
0.020702919963172924,1.2792338689854879
0.02072677119297699,1.2765791068501784
0.020750649901086757,1.273929846888523
0.02077455611915913,1.2712860777035744
0.020798489878887574,1.2686477879219753
0.02082245121200201,1.2660149661939277
0.020846440150268934,1.2633876011931335
0.020870456725491437,1.2607656816167514
0.020894500969509247,1.2581491961853457
0.020918572914198776,1.255538133642837
0.02094267259147315,1.252932482756458
0.02096680003328229,1.2503322323166979
0.020990955271612897,1.247737371137264
0.021015138338488535,1.2451478880550244
0.02103934926596965,1.2425637719299671
0.02106358808615364,1.2399850116451465
0.02108785483117487,1.2374115961066403
0.02111214953320472,1.2348435142435001
0.021136472224451665,1.2322807550077
0.021160822937161258,1.2297233073740952
0.0211852017036162,1.2271711603403723
0.021209608556136402,1.2246243029270012
0.021234043527078993,1.2220827241771883
0.02125850664883839,1.2195464131568303
0.021282997953846312,1.2170153589544677
0.021307517474571897,1.214489550681231
0.0213320652435216,1.211968977470808
0.021356641293239408,1.2094536284793829
0.021381245656306763,1.2069434928855962
0.021405878365342645,1.2044385598905005
0.021430539453003616,1.2019388187175086
0.021455228951983853,1.199444258612352
0.021479946895015242,1.1969548688430274
0.021504693314867294,1.1944706386997646
0.02152946824434736,1.1919915574949622
0.021554271716300543,1.1895176145631565
0.021579103763609785,1.1870487992609693
0.021603964419195924,1.1845851009670618
0.021628853716017724,1.1821265090820916
0.021653771687071912,1.1796730130286652
0.021678718365393222,1.1772246022512947
0.021703693784054484,1.174781266216346
0.021728697976166594,1.1723429944120034
0.0217537309748786,1.1699097763482191
0.021778792813377752,1.1674816015566654
0.021803883524889524,1.1650584595906963
0.021829003142677668,1.1626403400252965
0.021854151700044254,1.1602272324570417
0.021879329230329744,1.1578191265040485
0.021904535766912987,1.155416011805934
0.021929771343211286,1.1530178780237705
0.021955035992680453,1.1506247148400406
0.02198032974881484,1.1482365119585924
0.02200565264514738,1.1458532591045965
0.02203100471524964,1.1434749460245006
0.022056385992731905,1.1411015624859824
0.02208179651124309,1.1387330982779176
0.02210723630447097,1.1363695432103182
0.022132705406142084,1.1340108871143042
0.022158203850021832,1.1316571198420515
0.02218373166991451,1.1293082312667508
0.022209288899663362,1.1269642112825657
0.022234875573150653,1.1246250498045818
0.022260491724297612,1.1222907367687778
0.02228613738706462,1.1199612621319655
0.02231181259545115,1.1176366158717583
0.022337517383495844,1.1153167879865244
0.02236325178527656,1.1130017684953433
0.022389015834910424,1.110691547437963
0.022414809566553857,1.1083861148747594
0.022440633014402626,1.1060854608866915
0.022466486212691927,1.1037895755752563
0.022492369195696364,1.1014984490624522
0.02251828199773004,1.0992120714907323
0.02254422465314658,1.096930433022964
0.022570197196339202,1.0946535238423856
0.02259619966174074,1.092381334152564
0.022622232083823687,1.0901138541773543
0.022648294497100277,1.087851074160855
0.022674386936122486,1.0855929843673677
0.022700509435482095,1.0833395750813573
0.02272666202981074,1.0810908366074063
0.02275284475377996,1.0788467592701758
0.02277905764210123,1.0766073334143627
0.022805300729526013,1.07437254940466
0.02283157405084585,1.0721423976257103
0.022857877640892272,1.069916868482075
0.022884211534537045,1.0676959523981784
0.022910575766692035,1.0654796398182809
0.022936970372309365,1.0632679212064275
0.02296339538638141,1.061060787046413
0.02298985084394085,1.0588582278417393
0.023016336780060775,1.0566602341155704
0.0230428532298546,1.0544667964107017
0.023069400228476266,1.0522779052895077
0.02309597781112018,1.0500935513339096
0.023122586013021303,1.0479137251453319
0.023149224869455184,1.0457384173446622
0.02317589441573802,1.0435676185722103
0.023202594687226682,1.04140131948767
0.023229325719318777,1.0392395107700774
0.02325608754745272,1.037082183117769
0.02328288020710772,1.0349293272483464
0.023309703733803873,1.0327809338986325
0.0233365581631022,1.0306369938246331
0.02336344353060468,1.0284974978014985
0.023390359871954317,1.0263624366234798
0.02341730722283517,1.0242318011038962
0.02344428561897243,1.022105582075086
0.023471295096132425,1.0199837703883765
0.02349833569012269,1.0178663569140396
0.02352540743679202,1.0157533325412533
0.02355251037203051,1.0136446881780634
0.02357964453176959,1.0115404147513445
0.023606809951982097,1.0094405032067604
0.023634006668682334,1.007344944508722
0.02366123471792603,1.0052537296403585
0.023688494135810527,1.003166849603466
0.023715784958474713,1.0010842954184764
0.02374310722209911,0.9990060581244192
0.023770460962905936,0.996932128778878
0.02379784621715912,0.9948624984579586
0.023825263021164427,0.9927971582562416
0.023852711411269347,0.990736099286757
0.023880191423863342,0.9886793126809326
0.02390770309537775,0.986626789588564
0.02393524646228589,0.9845785211777748
0.023962821561103093,0.9825344986349793
0.023990428428386775,0.9804947131648416
0.02401806710073645,0.9784591559902414
0.024045737614793797,0.9764278183522357
0.024073440007242746,0.974400691510016
0.024101174314809445,0.9723777667408797
0.024128940574262372,0.9703590353401859
0.02415673882241236,0.9683444886213207
0.024184569096112656,0.9663341179156588
0.02421243143225896,0.9643279145725261
0.02424032586778947,0.962325869959165
0.02426825243968497,0.960327975460692
0.024296211184968816,0.958334222480068
0.024324202140707036,0.9563446024380542
0.02435222534400835,0.9543591067731804
0.024380280832024235,0.9523777269417059
0.024408368641948966,0.9504004544175824
0.02443648881101966,0.9484272806924202
0.024464641376516383,0.9464581972754453
0.02449282637576206,0.944493195693473
0.024521043846122706,0.9425322674908607
0.02454929382500733,0.9405754042294786
0.024577576349868055,0.938622597488672
0.02460589145820015,0.9366738388652232
0.02463423918754208,0.934729119973318
0.024662619575475563,0.9327884324445064
0.02469103265962559,0.9308517679276721
0.024719478477660546,0.928919118088988
0.024747957067292173,0.9269904746118903
0.024776468466275667,0.9250658291970353
0.02480501271240973,0.9231451735622668
0.0248335898435366,0.9212284994425813
0.024862199897542125,0.9193157985900903
0.02489084291235577,0.9174070627739869
